Unnamed: 0,STATION,LINENAME,ENTRIES,EXITS,TIMESTAMP,DAY,STATID,HOUR,HOURBIN,ENTRY_DIFF,EXIT_DIFF
157775,GRD CNTRL-42 ST,4567S,12458040,13884874,2019-11-16 08:00:00,SAT,GRD CNTRL-42 ST__4567S,8,"(7, 11]",1.0,1.0
157776,GRD CNTRL-42 ST,4567S,12458098,13884879,2019-11-16 12:00:00,SAT,GRD CNTRL-42 ST__4567S,12,"(11, 15]",58.0,5.0
157777,GRD CNTRL-42 ST,4567S,12458165,13884893,2019-11-16 16:00:00,SAT,GRD CNTRL-42 ST__4567S,16,"(15, 19]",67.0,14.0
157778,GRD CNTRL-42 ST,4567S,12458244,13884897,2019-11-16 20:00:00,SAT,GRD CNTRL-42 ST__4567S,20,"(19, 24]",79.0,4.0
157779,GRD CNTRL-42 ST,4567S,12458261,13884900,2019-11-17 00:00:00,SUN,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",17.0,3.0
157780,GRD CNTRL-42 ST,4567S,12458261,13884900,2019-11-17 04:00:00,SUN,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,0.0
157781,GRD CNTRL-42 ST,4567S,12458263,13884900,2019-11-17 08:00:00,SUN,GRD CNTRL-42 ST__4567S,8,"(7, 11]",2.0,0.0
157782,GRD CNTRL-42 ST,4567S,12458289,13884903,2019-11-17 12:00:00,SUN,GRD CNTRL-42 ST__4567S,12,"(11, 15]",26.0,3.0
157783,GRD CNTRL-42 ST,4567S,12458331,13884906,2019-11-17 16:00:00,SUN,GRD CNTRL-42 ST__4567S,16,"(15, 19]",42.0,3.0
157784,GRD CNTRL-42 ST,4567S,12458370,13884916,2019-11-17 20:00:00,SUN,GRD CNTRL-42 ST__4567S,20,"(19, 24]",39.0,10.0
157785,GRD CNTRL-42 ST,4567S,12458380,13884917,2019-11-18 00:00:00,MON,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",10.0,1.0
157786,GRD CNTRL-42 ST,4567S,12458380,13884917,2019-11-18 04:00:00,MON,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,0.0
157787,GRD CNTRL-42 ST,4567S,12458427,13884929,2019-11-18 08:00:00,MON,GRD CNTRL-42 ST__4567S,8,"(7, 11]",47.0,12.0
157788,GRD CNTRL-42 ST,4567S,12458735,13884955,2019-11-18 12:00:00,MON,GRD CNTRL-42 ST__4567S,12,"(11, 15]",308.0,26.0
157789,GRD CNTRL-42 ST,4567S,12458811,13884971,2019-11-18 16:00:00,MON,GRD CNTRL-42 ST__4567S,16,"(15, 19]",76.0,16.0
157790,GRD CNTRL-42 ST,4567S,12459066,13885051,2019-11-18 20:00:00,MON,GRD CNTRL-42 ST__4567S,20,"(19, 24]",255.0,80.0
157791,GRD CNTRL-42 ST,4567S,12459084,13885058,2019-11-19 00:00:00,TUE,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",18.0,7.0
157792,GRD CNTRL-42 ST,4567S,12459084,13885060,2019-11-19 04:00:00,TUE,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,2.0
157793,GRD CNTRL-42 ST,4567S,12459147,13885074,2019-11-19 08:00:00,TUE,GRD CNTRL-42 ST__4567S,8,"(7, 11]",63.0,14.0
157794,GRD CNTRL-42 ST,4567S,12459432,13885092,2019-11-19 12:00:00,TUE,GRD CNTRL-42 ST__4567S,12,"(11, 15]",285.0,18.0
157795,GRD CNTRL-42 ST,4567S,12459490,13885102,2019-11-19 16:00:00,TUE,GRD CNTRL-42 ST__4567S,16,"(15, 19]",58.0,10.0
157796,GRD CNTRL-42 ST,4567S,12459722,13885188,2019-11-19 20:00:00,TUE,GRD CNTRL-42 ST__4567S,20,"(19, 24]",232.0,86.0
157797,GRD CNTRL-42 ST,4567S,12459736,13885195,2019-11-20 00:00:00,WED,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",14.0,7.0
157798,GRD CNTRL-42 ST,4567S,12459736,13885195,2019-11-20 04:00:00,WED,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,0.0
157799,GRD CNTRL-42 ST,4567S,12459776,13885206,2019-11-20 08:00:00,WED,GRD CNTRL-42 ST__4567S,8,"(7, 11]",40.0,11.0
157800,GRD CNTRL-42 ST,4567S,12460034,13885232,2019-11-20 12:00:00,WED,GRD CNTRL-42 ST__4567S,12,"(11, 15]",258.0,26.0
157801,GRD CNTRL-42 ST,4567S,12460101,13885248,2019-11-20 16:00:00,WED,GRD CNTRL-42 ST__4567S,16,"(15, 19]",67.0,16.0
157802,GRD CNTRL-42 ST,4567S,12460349,13885318,2019-11-20 20:00:00,WED,GRD CNTRL-42 ST__4567S,20,"(19, 24]",248.0,70.0
157803,GRD CNTRL-42 ST,4567S,12460371,13885335,2019-11-21 00:00:00,THU,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",22.0,17.0
157804,GRD CNTRL-42 ST,4567S,12460371,13885335,2019-11-21 04:00:00,THU,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,0.0
157805,GRD CNTRL-42 ST,4567S,12460409,13885347,2019-11-21 08:00:00,THU,GRD CNTRL-42 ST__4567S,8,"(7, 11]",38.0,12.0
157806,GRD CNTRL-42 ST,4567S,12460681,13885367,2019-11-21 12:00:00,THU,GRD CNTRL-42 ST__4567S,12,"(11, 15]",272.0,20.0
157807,GRD CNTRL-42 ST,4567S,12460730,13885381,2019-11-21 16:00:00,THU,GRD CNTRL-42 ST__4567S,16,"(15, 19]",49.0,14.0
157808,GRD CNTRL-42 ST,4567S,12460974,13885454,2019-11-21 20:00:00,THU,GRD CNTRL-42 ST__4567S,20,"(19, 24]",244.0,73.0
157809,GRD CNTRL-42 ST,4567S,12461003,13885464,2019-11-22 00:00:00,FRI,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",29.0,10.0
157810,GRD CNTRL-42 ST,4567S,12461003,13885464,2019-11-22 04:00:00,FRI,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,0.0
157811,GRD CNTRL-42 ST,4567S,12461033,13885474,2019-11-22 08:00:00,FRI,GRD CNTRL-42 ST__4567S,8,"(7, 11]",30.0,10.0
157812,GRD CNTRL-42 ST,4567S,12461225,13885500,2019-11-22 12:00:00,FRI,GRD CNTRL-42 ST__4567S,12,"(11, 15]",192.0,26.0
157813,GRD CNTRL-42 ST,4567S,12461325,13885520,2019-11-22 16:00:00,FRI,GRD CNTRL-42 ST__4567S,16,"(15, 19]",100.0,20.0
157814,GRD CNTRL-42 ST,4567S,12461611,13885573,2019-11-22 20:00:00,FRI,GRD CNTRL-42 ST__4567S,20,"(19, 24]",286.0,53.0
157815,GRD CNTRL-42 ST,4567S,841956,64286,2019-11-16 00:00:00,SAT,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",,
157816,GRD CNTRL-42 ST,4567S,841956,64286,2019-11-16 04:00:00,SAT,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,0.0
157817,GRD CNTRL-42 ST,4567S,841965,64289,2019-11-16 08:00:00,SAT,GRD CNTRL-42 ST__4567S,8,"(7, 11]",9.0,3.0
157818,GRD CNTRL-42 ST,4567S,842044,64293,2019-11-16 12:00:00,SAT,GRD CNTRL-42 ST__4567S,12,"(11, 15]",79.0,4.0
157819,GRD CNTRL-42 ST,4567S,842150,64306,2019-11-16 16:00:00,SAT,GRD CNTRL-42 ST__4567S,16,"(15, 19]",106.0,13.0
157820,GRD CNTRL-42 ST,4567S,842233,64325,2019-11-16 20:00:00,SAT,GRD CNTRL-42 ST__4567S,20,"(19, 24]",83.0,19.0
157821,GRD CNTRL-42 ST,4567S,842261,64329,2019-11-17 00:00:00,SUN,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",28.0,4.0
157822,GRD CNTRL-42 ST,4567S,842263,64329,2019-11-17 04:00:00,SUN,GRD CNTRL-42 ST__4567S,4,"(3, 7]",2.0,0.0
157823,GRD CNTRL-42 ST,4567S,842272,64331,2019-11-17 08:00:00,SUN,GRD CNTRL-42 ST__4567S,8,"(7, 11]",9.0,2.0
157824,GRD CNTRL-42 ST,4567S,842323,64334,2019-11-17 12:00:00,SUN,GRD CNTRL-42 ST__4567S,12,"(11, 15]",51.0,3.0
157825,GRD CNTRL-42 ST,4567S,842402,64344,2019-11-17 16:00:00,SUN,GRD CNTRL-42 ST__4567S,16,"(15, 19]",79.0,10.0
157826,GRD CNTRL-42 ST,4567S,842466,64350,2019-11-17 20:00:00,SUN,GRD CNTRL-42 ST__4567S,20,"(19, 24]",64.0,6.0
157827,GRD CNTRL-42 ST,4567S,842491,64351,2019-11-18 00:00:00,MON,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",25.0,1.0
157828,GRD CNTRL-42 ST,4567S,842491,64351,2019-11-18 04:00:00,MON,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,0.0
157829,GRD CNTRL-42 ST,4567S,842599,64354,2019-11-18 08:00:00,MON,GRD CNTRL-42 ST__4567S,8,"(7, 11]",108.0,3.0
157830,GRD CNTRL-42 ST,4567S,843150,64384,2019-11-18 12:00:00,MON,GRD CNTRL-42 ST__4567S,12,"(11, 15]",551.0,30.0
157831,GRD CNTRL-42 ST,4567S,843264,64396,2019-11-18 16:00:00,MON,GRD CNTRL-42 ST__4567S,16,"(15, 19]",114.0,12.0
157832,GRD CNTRL-42 ST,4567S,843783,64426,2019-11-18 20:00:00,MON,GRD CNTRL-42 ST__4567S,20,"(19, 24]",519.0,30.0
157833,GRD CNTRL-42 ST,4567S,843819,64428,2019-11-19 00:00:00,TUE,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",36.0,2.0
157834,GRD CNTRL-42 ST,4567S,843819,64429,2019-11-19 04:00:00,TUE,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,1.0
157835,GRD CNTRL-42 ST,4567S,843945,64433,2019-11-19 08:00:00,TUE,GRD CNTRL-42 ST__4567S,8,"(7, 11]",126.0,4.0
157836,GRD CNTRL-42 ST,4567S,844442,64448,2019-11-19 12:00:00,TUE,GRD CNTRL-42 ST__4567S,12,"(11, 15]",497.0,15.0
157837,GRD CNTRL-42 ST,4567S,844543,64459,2019-11-19 16:00:00,TUE,GRD CNTRL-42 ST__4567S,16,"(15, 19]",101.0,11.0
157838,GRD CNTRL-42 ST,4567S,845013,64504,2019-11-19 20:00:00,TUE,GRD CNTRL-42 ST__4567S,20,"(19, 24]",470.0,45.0
157839,GRD CNTRL-42 ST,4567S,845048,64509,2019-11-20 00:00:00,WED,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",35.0,5.0
157840,GRD CNTRL-42 ST,4567S,845048,64509,2019-11-20 04:00:00,WED,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,0.0
157841,GRD CNTRL-42 ST,4567S,845156,64513,2019-11-20 08:00:00,WED,GRD CNTRL-42 ST__4567S,8,"(7, 11]",108.0,4.0
157842,GRD CNTRL-42 ST,4567S,845662,64529,2019-11-20 12:00:00,WED,GRD CNTRL-42 ST__4567S,12,"(11, 15]",506.0,16.0
157843,GRD CNTRL-42 ST,4567S,845779,64551,2019-11-20 16:00:00,WED,GRD CNTRL-42 ST__4567S,16,"(15, 19]",117.0,22.0
157844,GRD CNTRL-42 ST,4567S,846227,64586,2019-11-20 20:00:00,WED,GRD CNTRL-42 ST__4567S,20,"(19, 24]",448.0,35.0
157845,GRD CNTRL-42 ST,4567S,846268,64592,2019-11-21 00:00:00,THU,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",41.0,6.0
157846,GRD CNTRL-42 ST,4567S,846269,64593,2019-11-21 04:00:00,THU,GRD CNTRL-42 ST__4567S,4,"(3, 7]",1.0,1.0
157847,GRD CNTRL-42 ST,4567S,846368,64594,2019-11-21 08:00:00,THU,GRD CNTRL-42 ST__4567S,8,"(7, 11]",99.0,1.0
157848,GRD CNTRL-42 ST,4567S,846871,64618,2019-11-21 12:00:00,THU,GRD CNTRL-42 ST__4567S,12,"(11, 15]",503.0,24.0
157849,GRD CNTRL-42 ST,4567S,846984,64630,2019-11-21 16:00:00,THU,GRD CNTRL-42 ST__4567S,16,"(15, 19]",113.0,12.0
157850,GRD CNTRL-42 ST,4567S,847425,64677,2019-11-21 20:00:00,THU,GRD CNTRL-42 ST__4567S,20,"(19, 24]",441.0,47.0
157851,GRD CNTRL-42 ST,4567S,847472,64681,2019-11-22 00:00:00,FRI,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",47.0,4.0
157852,GRD CNTRL-42 ST,4567S,847472,64681,2019-11-22 04:00:00,FRI,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,0.0
157853,GRD CNTRL-42 ST,4567S,847563,64683,2019-11-22 08:00:00,FRI,GRD CNTRL-42 ST__4567S,8,"(7, 11]",91.0,2.0
157854,GRD CNTRL-42 ST,4567S,847951,64698,2019-11-22 12:00:00,FRI,GRD CNTRL-42 ST__4567S,12,"(11, 15]",388.0,15.0
157855,GRD CNTRL-42 ST,4567S,848106,64723,2019-11-22 16:00:00,FRI,GRD CNTRL-42 ST__4567S,16,"(15, 19]",155.0,25.0
157856,GRD CNTRL-42 ST,4567S,848588,64776,2019-11-22 20:00:00,FRI,GRD CNTRL-42 ST__4567S,20,"(19, 24]",482.0,53.0
157857,GRD CNTRL-42 ST,4567S,4660184,989712,2019-11-16 00:00:00,SAT,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",,
157858,GRD CNTRL-42 ST,4567S,4660184,989712,2019-11-16 04:00:00,SAT,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,0.0
157859,GRD CNTRL-42 ST,4567S,4660212,989715,2019-11-16 08:00:00,SAT,GRD CNTRL-42 ST__4567S,8,"(7, 11]",28.0,3.0
157860,GRD CNTRL-42 ST,4567S,4660350,989752,2019-11-16 12:00:00,SAT,GRD CNTRL-42 ST__4567S,12,"(11, 15]",138.0,37.0
157861,GRD CNTRL-42 ST,4567S,4660550,989812,2019-11-16 16:00:00,SAT,GRD CNTRL-42 ST__4567S,16,"(15, 19]",200.0,60.0
157862,GRD CNTRL-42 ST,4567S,4660783,989890,2019-11-16 20:00:00,SAT,GRD CNTRL-42 ST__4567S,20,"(19, 24]",233.0,78.0
157863,GRD CNTRL-42 ST,4567S,4660844,989949,2019-11-17 00:00:00,SUN,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",61.0,59.0
157864,GRD CNTRL-42 ST,4567S,4660844,989952,2019-11-17 04:00:00,SUN,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,3.0
157865,GRD CNTRL-42 ST,4567S,4660852,989956,2019-11-17 08:00:00,SUN,GRD CNTRL-42 ST__4567S,8,"(7, 11]",8.0,4.0
157866,GRD CNTRL-42 ST,4567S,4660943,989983,2019-11-17 12:00:00,SUN,GRD CNTRL-42 ST__4567S,12,"(11, 15]",91.0,27.0
157867,GRD CNTRL-42 ST,4567S,4661116,990043,2019-11-17 16:00:00,SUN,GRD CNTRL-42 ST__4567S,16,"(15, 19]",173.0,60.0
157868,GRD CNTRL-42 ST,4567S,4661261,990088,2019-11-17 20:00:00,SUN,GRD CNTRL-42 ST__4567S,20,"(19, 24]",145.0,45.0
157869,GRD CNTRL-42 ST,4567S,4661300,990116,2019-11-18 00:00:00,MON,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",39.0,28.0
157870,GRD CNTRL-42 ST,4567S,4661300,990116,2019-11-18 04:00:00,MON,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,0.0
157871,GRD CNTRL-42 ST,4567S,4661559,990143,2019-11-18 08:00:00,MON,GRD CNTRL-42 ST__4567S,8,"(7, 11]",259.0,27.0
157872,GRD CNTRL-42 ST,4567S,4662411,990337,2019-11-18 12:00:00,MON,GRD CNTRL-42 ST__4567S,12,"(11, 15]",852.0,194.0
157873,GRD CNTRL-42 ST,4567S,4662654,990409,2019-11-18 16:00:00,MON,GRD CNTRL-42 ST__4567S,16,"(15, 19]",243.0,72.0
157874,GRD CNTRL-42 ST,4567S,4663551,990705,2019-11-18 20:00:00,MON,GRD CNTRL-42 ST__4567S,20,"(19, 24]",897.0,296.0
157875,GRD CNTRL-42 ST,4567S,4663664,990728,2019-11-19 00:00:00,TUE,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",113.0,23.0
157876,GRD CNTRL-42 ST,4567S,4663666,990728,2019-11-19 04:00:00,TUE,GRD CNTRL-42 ST__4567S,4,"(3, 7]",2.0,0.0
157877,GRD CNTRL-42 ST,4567S,4663945,990752,2019-11-19 08:00:00,TUE,GRD CNTRL-42 ST__4567S,8,"(7, 11]",279.0,24.0
157878,GRD CNTRL-42 ST,4567S,4664721,990913,2019-11-19 12:00:00,TUE,GRD CNTRL-42 ST__4567S,12,"(11, 15]",776.0,161.0
157879,GRD CNTRL-42 ST,4567S,4664977,990975,2019-11-19 16:00:00,TUE,GRD CNTRL-42 ST__4567S,16,"(15, 19]",256.0,62.0
157880,GRD CNTRL-42 ST,4567S,4665862,991146,2019-11-19 20:00:00,TUE,GRD CNTRL-42 ST__4567S,20,"(19, 24]",885.0,171.0
157881,GRD CNTRL-42 ST,4567S,4665962,991169,2019-11-20 00:00:00,WED,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",100.0,23.0
157882,GRD CNTRL-42 ST,4567S,4665963,991169,2019-11-20 04:00:00,WED,GRD CNTRL-42 ST__4567S,4,"(3, 7]",1.0,0.0
157883,GRD CNTRL-42 ST,4567S,4666240,991192,2019-11-20 08:00:00,WED,GRD CNTRL-42 ST__4567S,8,"(7, 11]",277.0,23.0
157884,GRD CNTRL-42 ST,4567S,4667010,991345,2019-11-20 12:00:00,WED,GRD CNTRL-42 ST__4567S,12,"(11, 15]",770.0,153.0
157885,GRD CNTRL-42 ST,4567S,4667299,991428,2019-11-20 16:00:00,WED,GRD CNTRL-42 ST__4567S,16,"(15, 19]",289.0,83.0
157886,GRD CNTRL-42 ST,4567S,4668190,991631,2019-11-20 20:00:00,WED,GRD CNTRL-42 ST__4567S,20,"(19, 24]",891.0,203.0
157887,GRD CNTRL-42 ST,4567S,4668304,991659,2019-11-21 00:00:00,THU,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",114.0,28.0
157888,GRD CNTRL-42 ST,4567S,4668304,991660,2019-11-21 04:00:00,THU,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,1.0
157889,GRD CNTRL-42 ST,4567S,4668561,991685,2019-11-21 08:00:00,THU,GRD CNTRL-42 ST__4567S,8,"(7, 11]",257.0,25.0
157890,GRD CNTRL-42 ST,4567S,4669335,991820,2019-11-21 12:00:00,THU,GRD CNTRL-42 ST__4567S,12,"(11, 15]",774.0,135.0
157891,GRD CNTRL-42 ST,4567S,4669609,991883,2019-11-21 16:00:00,THU,GRD CNTRL-42 ST__4567S,16,"(15, 19]",274.0,63.0
157892,GRD CNTRL-42 ST,4567S,4670451,992086,2019-11-21 20:00:00,THU,GRD CNTRL-42 ST__4567S,20,"(19, 24]",842.0,203.0
157893,GRD CNTRL-42 ST,4567S,4670559,992139,2019-11-22 00:00:00,FRI,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",108.0,53.0
157894,GRD CNTRL-42 ST,4567S,4670561,992139,2019-11-22 04:00:00,FRI,GRD CNTRL-42 ST__4567S,4,"(3, 7]",2.0,0.0
157895,GRD CNTRL-42 ST,4567S,4670765,992163,2019-11-22 08:00:00,FRI,GRD CNTRL-42 ST__4567S,8,"(7, 11]",204.0,24.0
157896,GRD CNTRL-42 ST,4567S,4671422,992278,2019-11-22 12:00:00,FRI,GRD CNTRL-42 ST__4567S,12,"(11, 15]",657.0,115.0
157897,GRD CNTRL-42 ST,4567S,4671736,992383,2019-11-22 16:00:00,FRI,GRD CNTRL-42 ST__4567S,16,"(15, 19]",314.0,105.0
157898,GRD CNTRL-42 ST,4567S,4672551,992634,2019-11-22 20:00:00,FRI,GRD CNTRL-42 ST__4567S,20,"(19, 24]",815.0,251.0
157899,GRD CNTRL-42 ST,4567S,592184711,886202428,2019-11-16 00:00:00,SAT,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",,
157900,GRD CNTRL-42 ST,4567S,592184711,886202427,2019-11-16 04:00:00,SAT,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,-1.0
157901,GRD CNTRL-42 ST,4567S,592184692,886202415,2019-11-16 08:00:00,SAT,GRD CNTRL-42 ST__4567S,8,"(7, 11]",-19.0,-12.0
157902,GRD CNTRL-42 ST,4567S,592184535,886202303,2019-11-16 12:00:00,SAT,GRD CNTRL-42 ST__4567S,12,"(11, 15]",-157.0,-112.0
157903,GRD CNTRL-42 ST,4567S,592184259,886202181,2019-11-16 16:00:00,SAT,GRD CNTRL-42 ST__4567S,16,"(15, 19]",-276.0,-122.0
157904,GRD CNTRL-42 ST,4567S,592183921,886202031,2019-11-16 20:00:00,SAT,GRD CNTRL-42 ST__4567S,20,"(19, 24]",-338.0,-150.0
157905,GRD CNTRL-42 ST,4567S,592183816,886201855,2019-11-17 00:00:00,SUN,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",-105.0,-176.0
157906,GRD CNTRL-42 ST,4567S,592183815,886201854,2019-11-17 04:00:00,SUN,GRD CNTRL-42 ST__4567S,4,"(3, 7]",-1.0,-1.0
157907,GRD CNTRL-42 ST,4567S,592183790,886201846,2019-11-17 08:00:00,SUN,GRD CNTRL-42 ST__4567S,8,"(7, 11]",-25.0,-8.0
157908,GRD CNTRL-42 ST,4567S,592183620,886201764,2019-11-17 12:00:00,SUN,GRD CNTRL-42 ST__4567S,12,"(11, 15]",-170.0,-82.0
157909,GRD CNTRL-42 ST,4567S,592183366,886201663,2019-11-17 16:00:00,SUN,GRD CNTRL-42 ST__4567S,16,"(15, 19]",-254.0,-101.0
157910,GRD CNTRL-42 ST,4567S,592183156,886201539,2019-11-17 20:00:00,SUN,GRD CNTRL-42 ST__4567S,20,"(19, 24]",-210.0,-124.0
157911,GRD CNTRL-42 ST,4567S,592183099,886201470,2019-11-18 00:00:00,MON,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",-57.0,-69.0
157912,GRD CNTRL-42 ST,4567S,592183099,886201470,2019-11-18 04:00:00,MON,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,0.0
157913,GRD CNTRL-42 ST,4567S,592182746,886201334,2019-11-18 08:00:00,MON,GRD CNTRL-42 ST__4567S,8,"(7, 11]",-353.0,-136.0
157914,GRD CNTRL-42 ST,4567S,592181837,886200716,2019-11-18 12:00:00,MON,GRD CNTRL-42 ST__4567S,12,"(11, 15]",-909.0,-618.0
157915,GRD CNTRL-42 ST,4567S,592181508,886200529,2019-11-18 16:00:00,MON,GRD CNTRL-42 ST__4567S,16,"(15, 19]",-329.0,-187.0
157916,GRD CNTRL-42 ST,4567S,592180472,886199822,2019-11-18 20:00:00,MON,GRD CNTRL-42 ST__4567S,20,"(19, 24]",-1036.0,-707.0
157917,GRD CNTRL-42 ST,4567S,592180313,886199707,2019-11-19 00:00:00,TUE,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",-159.0,-115.0
157918,GRD CNTRL-42 ST,4567S,592180313,886199706,2019-11-19 04:00:00,TUE,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,-1.0
157919,GRD CNTRL-42 ST,4567S,592179972,886199610,2019-11-19 08:00:00,TUE,GRD CNTRL-42 ST__4567S,8,"(7, 11]",-341.0,-96.0
157920,GRD CNTRL-42 ST,4567S,592179115,886199167,2019-11-19 12:00:00,TUE,GRD CNTRL-42 ST__4567S,12,"(11, 15]",-857.0,-443.0
157921,GRD CNTRL-42 ST,4567S,592178777,886198997,2019-11-19 16:00:00,TUE,GRD CNTRL-42 ST__4567S,16,"(15, 19]",-338.0,-170.0
157922,GRD CNTRL-42 ST,4567S,592177769,886198485,2019-11-19 20:00:00,TUE,GRD CNTRL-42 ST__4567S,20,"(19, 24]",-1008.0,-512.0
157923,GRD CNTRL-42 ST,4567S,592177623,886198380,2019-11-20 00:00:00,WED,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",-146.0,-105.0
157924,GRD CNTRL-42 ST,4567S,592177623,886198380,2019-11-20 04:00:00,WED,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,0.0
157925,GRD CNTRL-42 ST,4567S,592177313,886198251,2019-11-20 08:00:00,WED,GRD CNTRL-42 ST__4567S,8,"(7, 11]",-310.0,-129.0
157926,GRD CNTRL-42 ST,4567S,592176479,886197769,2019-11-20 12:00:00,WED,GRD CNTRL-42 ST__4567S,12,"(11, 15]",-834.0,-482.0
157927,GRD CNTRL-42 ST,4567S,592176121,886197530,2019-11-20 16:00:00,WED,GRD CNTRL-42 ST__4567S,16,"(15, 19]",-358.0,-239.0
157928,GRD CNTRL-42 ST,4567S,592175078,886196916,2019-11-20 20:00:00,WED,GRD CNTRL-42 ST__4567S,20,"(19, 24]",-1043.0,-614.0
157929,GRD CNTRL-42 ST,4567S,592174886,886196818,2019-11-21 00:00:00,THU,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",-192.0,-98.0
157930,GRD CNTRL-42 ST,4567S,592174885,886196817,2019-11-21 04:00:00,THU,GRD CNTRL-42 ST__4567S,4,"(3, 7]",-1.0,-1.0
157931,GRD CNTRL-42 ST,4567S,592174557,886196682,2019-11-21 08:00:00,THU,GRD CNTRL-42 ST__4567S,8,"(7, 11]",-328.0,-135.0
157932,GRD CNTRL-42 ST,4567S,592173692,886196297,2019-11-21 12:00:00,THU,GRD CNTRL-42 ST__4567S,12,"(11, 15]",-865.0,-385.0
157933,GRD CNTRL-42 ST,4567S,592173321,886196101,2019-11-21 16:00:00,THU,GRD CNTRL-42 ST__4567S,16,"(15, 19]",-371.0,-196.0
157934,GRD CNTRL-42 ST,4567S,592172301,886195514,2019-11-21 20:00:00,THU,GRD CNTRL-42 ST__4567S,20,"(19, 24]",-1020.0,-587.0
157935,GRD CNTRL-42 ST,4567S,592172128,886195372,2019-11-22 00:00:00,FRI,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",-173.0,-142.0
157936,GRD CNTRL-42 ST,4567S,592172128,886195371,2019-11-22 04:00:00,FRI,GRD CNTRL-42 ST__4567S,4,"(3, 7]",0.0,-1.0
157937,GRD CNTRL-42 ST,4567S,592171841,886195267,2019-11-22 08:00:00,FRI,GRD CNTRL-42 ST__4567S,8,"(7, 11]",-287.0,-104.0
157938,GRD CNTRL-42 ST,4567S,592171166,886194892,2019-11-22 12:00:00,FRI,GRD CNTRL-42 ST__4567S,12,"(11, 15]",-675.0,-375.0
157939,GRD CNTRL-42 ST,4567S,592170730,886194568,2019-11-22 16:00:00,FRI,GRD CNTRL-42 ST__4567S,16,"(15, 19]",-436.0,-324.0
157940,GRD CNTRL-42 ST,4567S,592169818,886194000,2019-11-22 20:00:00,FRI,GRD CNTRL-42 ST__4567S,20,"(19, 24]",-912.0,-568.0
157941,GRD CNTRL-42 ST,4567S,7403568,3851980,2019-11-16 00:00:00,SAT,GRD CNTRL-42 ST__4567S,0,"(-1, 3]",,
157942,GRD CNTRL-42 ST,4567S,7403569,3851985,2019-11-16 04:00:00,SAT,GRD CNTRL-42 ST__4567S,4,"(3, 7]",1.0,5.0
157943,GRD CNTRL-42 ST,4567S,7403603,3852060,2019-11-16 08:00:00,SAT,GRD CNTRL-42 ST__4567S,8,"(7, 11]",34.0,75.0
157944,GRD CNTRL-42 ST,4567S,7403808,3852329,2019-11-16 12:00:00,SAT,GRD CNTRL-42 ST__4567S,12,"(11, 15]",205.0,269.0
157945,GRD CNTRL-42 ST,4567S,7404110,3852667,2019-11-16 16:00:00,SAT,GRD CNTRL-42 ST__4567S,16,"(15, 19]",302.0,338.0
